rumorID	evidenceID	rumorText	evidenceText	stance	label
1265909092205420544	1266324977382555650	"اخواني واخواتي لو واحد/ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا 
ده  إختبار مبدئي لتشخيص حالتك أونلاين ..
تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك❤
🟢👈بكل تأكيد الاختبار للتقييم المبدئي فقط .

 https://t.co/tipRtIgRpE https://t.co/ffJeWad2Bh"	تنفي منظمة الصحة العالمية ما تدوال على وسائل التواصل الاجتماعي عن إنشائها لأداة لتشخيص الحالة أونلاين، وتهيب بالمواطنين بأن يوثقوا المعلومات من مصادرها الرسمية. https://t.co/9R86Gvt6BP	disagree	False
1265909092205420544	1265649630110507010	"اخواني واخواتي لو واحد/ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا 
ده  إختبار مبدئي لتشخيص حالتك أونلاين ..
تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك❤
🟢👈بكل تأكيد الاختبار للتقييم المبدئي فقط .

 https://t.co/tipRtIgRpE https://t.co/ffJeWad2Bh"	"❌ ادعاء: كوفيد-19 ناجم عن عدوى بكتيرية وليس فيروسية.

✅ حقيقة: لقد تم تحديد تسلسل الفيروس المُسبب لمرض كوفيد-19 أكثر من 28,000 مرة بواسطة المختبرات في جميع أنحاء العالم منذ اكتشافه. وتم الكشف عن إصابة أكثر من خمسة ملايين شخص بهذا الفيروس من خلال الاختبار. https://t.co/JswOCtXFGE"	unrelated	False
1265514073732628481	1266145796954550272	"اليابان تخطط لتحمًل نصف تكاليف السائح لدعم السياحة بعد كورونا... 

حيث تقول الخطة انا الحكومة ستتكفل بنصف سعر تذكرة الطيران وبليلة واحدة من كل ثلاثة ليالِ  

#اليابان #سياحة 

https://t.co/4Day8rwnGN"	لذلك، فإن الهدف من وراء الحملة يهدف لتحفيز السفر الداخلي في #اليابان، ما يعني أن الخطة تنطبق على اليابانيين الذين يسافرون داخل البلاد فقط، وليس الزوار الأجانب.	disagree	False
1265514073732628481	1265183216362614785	"اليابان تخطط لتحمًل نصف تكاليف السائح لدعم السياحة بعد كورونا... 

حيث تقول الخطة انا الحكومة ستتكفل بنصف سعر تذكرة الطيران وبليلة واحدة من كل ثلاثة ليالِ  

#اليابان #سياحة 

https://t.co/4Day8rwnGN"	نشرت وسائل إعلام أجنبية تقارير عما تعتقد أنها العوامل وراء نجاح #اليابان في احتواء الفيروس بعد رفع حالة الطوارئ في جميع أنحاء البلاد.فقد أفادت صحيفة وول ستريت جورنال أنه بخلاف العديد من الدول المتقدمة فإن النموذج الياباني لم يشمل إجراء اختبارات واسعة النطاق لتحديد انتشار العدوى. https://t.co/WFKnzwOFs7	unrelated	False
1264560941909397506	1264830255417696260	#ليبيا — مصادر الحدث: أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	@AlHadath @AlHadath لا يوجد وفد أميركي متوجه إلى بنغازي. هذه الشائعة غير صحيحة.	disagree	False
1264560941909397506	1263914416548036613	#ليبيا — مصادر الحدث: أنباء عن وصول وفد أميركي إلى بنغازي لبحث مساعي الحل	"""محادثة مهمة اليوم مع رئيس الوزراء الليبي السراج. وقف إطلاق النار الذي من شأنه أن يؤدي إلى حل سياسي هو الخيار الوحيد أمام الشعب الليبي."" - وزير الخارجية الاميركية مايكل بومبيو https://t.co/pQkgxnvFNR"	unrelated	False
1255254245961580545	1263581956530409472	#فلكيا بمشيئة الله سيكون #السبت غرة شهر #شوال أول أيام #عيد_الفطر المبارك ١٤٤١ هجري الموافق ٢٣ #مايو ٢٠٢٠م  #رمضان https://t.co/3SCDleVilp	"وردتنا العديد من الاستفسارات حول التغريدة المنتشرة ومفادها أن العيد يوم السبت. مضمون التغريدة غير صحيح، والعيد يوم الأحد إن شاء الله في غالبية العالم الإسلامي، نظرا لغروب القمر قبل الشمس يوم الجمعة. المزيد في بيان مركز الفلك الدولي على الرابط:

 https://t.co/bhcTAvAuEV https://t.co/87ZnwVVPu8"	disagree	False
1255254245961580545	1253610036569477122	#فلكيا بمشيئة الله سيكون #السبت غرة شهر #شوال أول أيام #عيد_الفطر المبارك ١٤٤١ هجري الموافق ٢٣ #مايو ٢٠٢٠م  #رمضان https://t.co/3SCDleVilp	"تمت رؤية هلال شهر رمضان المبارك مساء يوم أمس الخميس 23 إبريل من قبل عضو المركز ""جيم ستام"" في ولاية أريزونا في الولايات المتحدة باستخدام المنظار فقط. المزيد على موقع المركز على الرابط التالي:
https://t.co/kR89eXh7Zf https://t.co/ayxTXOJucW"	unrelated	False
1261228588935917570	1261578197419929601	"علماء يثيرون مخاوف من دخول الشمس مرحلة ""سبات كارثي"" تهدد الحياة على الأرض

يقول علماء إن الشمس دخلت في إطار الحجب، ما قد يتسبب بتجمد الطقس والزلازل والمجاعة، حيث تقع حالياً في فترة ""الحد الأدنى للطاقة الشمسية""، ما يعني أن النشاط على سطحها انخفض. 

#الرؤية_بلا_حدود https://t.co/6LCs0pxo7I"	الخبر المنتشر حول دخول الشمس في مرحلة سبات وما يصاحبة من مخاطر وكوارث غير صحيح. https://t.co/UMqEGR4lda	disagree	False
1261228588935917570	1261274903287824385	"علماء يثيرون مخاوف من دخول الشمس مرحلة ""سبات كارثي"" تهدد الحياة على الأرض

يقول علماء إن الشمس دخلت في إطار الحجب، ما قد يتسبب بتجمد الطقس والزلازل والمجاعة، حيث تقع حالياً في فترة ""الحد الأدنى للطاقة الشمسية""، ما يعني أن النشاط على سطحها انخفض. 

#الرؤية_بلا_حدود https://t.co/6LCs0pxo7I"	تمكن مركز الفلك الدولي من تصوير مذنب “سوان” (Swan) من صحراء أبوظبي فجر اليوم الجمعة 15 مايو 2020. ويقع المذنب الآن فوق الأفق الشرقي قبيل شروق الشمس، ويلمع بالقدر 5.5. تصوير المهندس خلفان النعيمي والمهندس محمد عودة. https://t.co/i7InrAIQvU	unrelated	False
1261383513162633221	1261657850696404993	"انباء عن اصابة #عبدالله_بن_زايد في محاولة اغتيال 
في ابوظبي 
اللهم لا تقومه بالسلامة واجعلها نهايته 

#ماذا_يحدث_في_ابوظبي"	تحدثت اليوم مع أخي الشيخ عبدالله بن زايد كما نتحدث كل يوم، وضحكنا مليّا حول فبركات الحسابات القطرية، أدعو له دائما بالصحة والسعادة والعمر المديد، وأدعو لجيراننا بالحكمة والعقل.	disagree	False
1261383513162633221	1260214247889473539	"انباء عن اصابة #عبدالله_بن_زايد في محاولة اغتيال 
في ابوظبي 
اللهم لا تقومه بالسلامة واجعلها نهايته 

#ماذا_يحدث_في_ابوظبي"	"تبقى ذكرى الشيخ زايد رحمه الله حاضرة في الوجدان وفي كل نبض. 
نترحم على زايد الخير وهو الذي يبقى حيّا معنا من خلال دولة الإتحاد والنهضة المباركة التي قادها بنجاح وتميز، ومن خلال القيم السامية الأصيلة التي زرعها، والتي ستبقى لتلهم مسيرة الأجيال المقبلة. https://t.co/chUCBBbNTZ"	unrelated	False
1256399476908077057	1257735619494715392	"يقال أنها أقدم رسمة معروفة للحرم المكي الشريف ..
رسمت في العصر الجاهلي من قبل الرحالة الإغريقي هيرودوت سنة ٥٣٢ للميلاد. https://t.co/gB0mX8eRBx"	"توضيح |  🔍
تداولت بعض المواقع رسمة عُلق عليها بأنها قديمة وقام برسمها المؤرخ الإغريقي ""هيرودوتس"" سنة (٥٣٢) قبل الميلاد ، وتود #دارة_الملك_عبدالعزيز أن توضح أن ذلك غير صحيح :👇 https://t.co/eK9WbOAZnj"	disagree	False
1256399476908077057	1256327538030153729	"يقال أنها أقدم رسمة معروفة للحرم المكي الشريف ..
رسمت في العصر الجاهلي من قبل الرحالة الإغريقي هيرودوت سنة ٥٣٢ للميلاد. https://t.co/gB0mX8eRBx"	"#فيديو⁩ الدارة |📺
(١٣) مسجداً في الرياض قديماً،
نتعرف على بعض منها بأحجامها وبساطتها ، مساجد الفروض والجوامع ومساجد النخيل . 
#دارة_الملك_عبدالعزيز #رمضان_مبارك https://t.co/V53TgUeqFs"	unrelated	False
1257719341086314498	1257329021211144193	"المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين
ترفع كل القيود الصحية وتعيد الحياة لطبيعتها 👏🏻👏🏻👏🏻👍🏻

.
الفال لنا يارب العالمين 🤲🏻 🇰🇼

.
#الأردن https://t.co/tBBD7G2rcU"	"عاجل  جابر: لا نريد أن نتعجل في فتح القطاعات والعودة إلى الحياة الطبيعية، هناك دولتان استعجلتا رفع القيود، وبعدما كان اجمالي الحالات في إحداها (500) اصابة، أصبحوا اليوم يسجلون ألف حالة يوميا
 https://t.co/KNeIaqVYAb"	disagree	False
1257719341086314498	1258417556131581953	"المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين
ترفع كل القيود الصحية وتعيد الحياة لطبيعتها 👏🏻👏🏻👏🏻👍🏻

.
الفال لنا يارب العالمين 🤲🏻 🇰🇼

.
#الأردن https://t.co/tBBD7G2rcU"	"تسجيل ١١ حالة بعد إجراء الفحوصات للمخالطين. التزموا بالتعليمات لتقوم الفرق بعملها لكشف الحالات و منع انتشارها. 

حماكم الله"	disagree	False
1257719341086314498	1258052776246067200	"المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين
ترفع كل القيود الصحية وتعيد الحياة لطبيعتها 👏🏻👏🏻👏🏻👍🏻

.
الفال لنا يارب العالمين 🤲🏻 🇰🇼

.
#الأردن https://t.co/tBBD7G2rcU"	"تسجيل حالة واحدة داخل المملكة لسائق في المفرق و يتم التقصي من قبل الفرق المختصة. 

تسجيل حالة واحدة على الحدود لسائق قادم من دولة عربية."	disagree	False
1257719341086314498	1257694287166353408	"المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين
ترفع كل القيود الصحية وتعيد الحياة لطبيعتها 👏🏻👏🏻👏🏻👍🏻

.
الفال لنا يارب العالمين 🤲🏻 🇰🇼

.
#الأردن https://t.co/tBBD7G2rcU"	"الحمدالله رب العالمين لليوم الثامن الأردن بخير دون إصابات. 

سجلت ٦ حالات على الحدود و تم التعامل معها حسب الأصول. 

نشكر الله على نعمة الصحة 

حماكم الله"	disagree	False
1258090483626147842	1258105229977030657	"ياربي لك الحمد ياربي انصر واحفظ ولاة أمرنا ..
بشرى :
بوابات تعقيم لدخول المصلين للحرمين في العشر الأواخر من رمضان .. 

ياااااااااارب 😭😭😭😭💓 https://t.co/s3C0bBHVCA"	"المتحدث الرسمي للرئاسة: بوابات التعقيم المتطورة تجريبية ولا صحة لاستخدامها في العشر الأواخر.
https://t.co/rXErQ47Fz7

#رمضان 
#كلنا_مسؤول https://t.co/aQCq5ssqT5"	disagree	False
1258090483626147842	1258137335549624327	"ياربي لك الحمد ياربي انصر واحفظ ولاة أمرنا ..
بشرى :
بوابات تعقيم لدخول المصلين للحرمين في العشر الأواخر من رمضان .. 

ياااااااااارب 😭😭😭😭💓 https://t.co/s3C0bBHVCA"	رئاسة الحرمين تؤكد عدم صحة ما أشيع في مقطع فيديو عن تجهيز بوابات تعقيم ذاتية لاستخدامها خلال العشر الأواخر من رمضان ، وتؤكد بأن البوابات تجريبية ، لتجربتها في ساحات ومداخل الحرم . https://t.co/ER6c3rh3Kh	disagree	False
1258090483626147842	1257400009584238593	"ياربي لك الحمد ياربي انصر واحفظ ولاة أمرنا ..
بشرى :
بوابات تعقيم لدخول المصلين للحرمين في العشر الأواخر من رمضان .. 

ياااااااااارب 😭😭😭😭💓 https://t.co/s3C0bBHVCA"	"الرئيس العام يُدشن مبادرة ""معاً محترزون"" بالشراكة مع القوة الخاصة لأمن المسجد الحرام
https://t.co/dfadHYcmEe

#رئاسة_شؤون_الحرمين 
#كلنا_مسؤول 
#رمضان https://t.co/SO5XZ3jr6R"	unrelated	False
1257394489251041282	1257708331071868931	"#حمد_بن_جاسم غرّد و حُذفت التغريدة.

( و الحكم يبقى في يد الأجدر به )

@hamadjjalthani https://t.co/NpjhzHB0LQ"	كما ذكرت سابقاً  فإني لن أرد على أي مهاترات، وأريد أن أؤكد أنني مستمر في هذه السياسة.  فلست من الذين يجيشون الغير للدفاع عنهم أو للهجوم أو لتلفيق الاكاذيب للغير من أموال شعوبهم. وإذا أراد أحد أن يشتكي علي فلا داعي أن يشتكي لدى الغير، فمرجعيتي معروفة.	disagree	False
1257394489251041282	1253382388295643136	"#حمد_بن_جاسم غرّد و حُذفت التغريدة.

( و الحكم يبقى في يد الأجدر به )

@hamadjjalthani https://t.co/NpjhzHB0LQ"	اتقدم  بأسمى آيات التهاني والتبريكات الى مقام حضرة صاحب السمو الشيخ تميم بن حمد آل ثاني امير البلاد المفدى والى الشعب القطري الكريم والى الامة العربية والاسلامية وان يعود علينا بالخير والصحة وان يرفع عنا انشاءالله هذه الغمة انه سميع مجيب	unrelated	False
1253858765125935104	1253804397227913218	"شاهد: سقوط ""قطري"" بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا !
https://t.co/gL3Y4xW0lR"	تؤكد وزارة الصحة العامة عدم صحة ما يتم تداوله عبر وسائل التواصل الاجتماعي حول سقوط أحد المتسوقين فاقداً الوعي نتيجة إصابته بفيروس كورونا، ونود أن نشير بأن المتسوق قد أصيب بإرهاق مفاجئ نتج عنه فقدان التوازن وهو في حالة صحية جيدة، وتهيب الوزارة بضرورة تجنب نشر الشائعات وتحري الدقة. https://t.co/Js5n9TzRVV	disagree	False
1253858765125935104	1253754483269668864	"شاهد: سقوط ""قطري"" بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا !
https://t.co/gL3Y4xW0lR"	"وزيرة الصحة: مستشفيا رأس لفان ومسيعيد يشكلان إضافة مهمة لامكانيات تقديم الرعاية اللازمة للمصابين بفيروس كورونا

لمزيد من التفاصيل يرجى الضغط على رابط الموقع الإلكتروني للمؤسسة https://t.co/hSQ9TxTHai
#سلامتك_هي_سلامتي https://t.co/7cI3cQwYBx"	unrelated	False
1255529720441077761	1255631870420594688	يقول احد الإعلاميين اليابانيين انه فوجيء بحقيبة ورقية على باب منزله في اسطنبول في حملة لمواجهة #كورونا لم يجد بداخلها لا كمامة ولا زجاجة تعقيم بل صورة #اردوغان وعلم #تركيا الاحمر  😏 https://t.co/BqEDosEZZV	"@aalrashed ما جاء في الخبر هو ""عندما عدت إلى مسكني في اسطنبول، كانت هناك حقيبة ورقية معلقة على مقبض الباب بها العلم التركي بطول 1م وعرض 1.5 م. ومرفق رسالة بها ""نحن أحفاد دولة تغلبت على كل الصعوبات وحصلت على الاستقلال. يمكننا أيضًا أن نربح الحرب ضد الفيروس. ضع العلم على شرفة مسكنك""."	disagree	False
1249070207232086022	1249384398283321346	"عاجل 
النيابة العامة بالكويت تقرر حبس #مبارك_البغيلي (15) يوم بتهمة الإساءة لمصر https://t.co/3Zsc4NhAqz"	"بعض الإعلام المصري الساقط روج إفتراءات كاذبة ضد النيابة العامة الكويتية والتي نفت تلك الأخبار الكاذبة من خلال إحدى الصحف الكويتية

وبعض الكويتيين للأسف مازال يروج تلك المنشورات الكاذبة وهذه جريمة يعاقب عليها القانون الكويتي

لا تكن بندقية ضد وطنك"	disagree	False
1249070207232086022	1248899778383134721	"عاجل 
النيابة العامة بالكويت تقرر حبس #مبارك_البغيلي (15) يوم بتهمة الإساءة لمصر https://t.co/3Zsc4NhAqz"	"عدد المصاروة المخالفين للإقامة في بلادنا 31 ألف مصري

عدد الذين تقدموا للعودة لبلدهم 6500 مصري فقط !

البقية إما لا يريدون العودة أو أن السفارة المصرية تماطل بإنهاء إجراءات مغادرتهم !

أكل بلاش وسكن بلاش 
فكيف تريدونهم أن يغادروا بلادنا ؟"	unrelated	False
1242445479260106758	1242559245201137669	"في #أستراليا 
غير الأستراليين لا يدخلون للسوبرماركت إلا بعد الساعة الثامنة 
.
نتمنى أن تطبق الأسواق في وطننا مثل هذه القرارات الرائعة الحامية للمواطنين 💚💐
.
لا يمكن أن يكون ابن الغريب بمنزلة ابنك ، ومن لا يعجبه هذا فوطنه أولى به https://t.co/iLCW9LusOy"	محبتنا لك، لا يوجد هناك أي قرار رسمي أو غير رسمي بمنع غير الأستراليين من التبضع بأي وقت وأي متجر. وفي حال تم ذلك فهي مخالفة صريحة للقانون. وللعلم لم تصل أي حالة أو نبأ بهذا الموضوع من لأي جهة رسمية استرالية https://t.co/gzeUiK97v2	disagree	False
1242445479260106758	1242410067602870272	"في #أستراليا 
غير الأستراليين لا يدخلون للسوبرماركت إلا بعد الساعة الثامنة 
.
نتمنى أن تطبق الأسواق في وطننا مثل هذه القرارات الرائعة الحامية للمواطنين 💚💐
.
لا يمكن أن يكون ابن الغريب بمنزلة ابنك ، ومن لا يعجبه هذا فوطنه أولى به https://t.co/iLCW9LusOy"	"عاجل - رئيس الوزراء الأسترالي سكوت موريسون: المدارس ستبقى مفتوحة 
#فيروس_كورونا #فيروس_كورونا_المستجدّ #استراليا"	unrelated	False
1240003054189060102	1240009863960371204	"شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة. الله يستر هالفيروس ينتشر بشكل سريع ومروع.  #اغلاق_المساجد #كورونا_vs_انفلونزا_الطيور 
 https://t.co/UO0QZBtOFF"	"#شرطة_منطقة_مكة:
إشارة إلى مقطع الفيديو المتداول لسيدة بحالة غير طبيعية في أحد الطرق بمحافظة #جدة، فقد باشرت دوريات الأمن واتضح أنها مقيمة في العقد الرابع من العمر وتعاني من اعتلالات نفسية
 .. عدم صحة ما تم تداوله بأنها مصابة بفيروس #كورونا 
. https://t.co/m8AnQ5ithE"	disagree	False
1240003054189060102	1239623864545619969	"شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة. الله يستر هالفيروس ينتشر بشكل سريع ومروع.  #اغلاق_المساجد #كورونا_vs_انفلونزا_الطيور 
 https://t.co/UO0QZBtOFF"	"•4 حالات لمواطنين قادمين من #بريطانيا و #فرنسا و #سويسرا و #الأردن، وهم معزولون بمنشأة صحية في #الرياض
•4 حالات لمواطنين قادمين من سويسرا والولايات المتحدة وفرنسا، وهم معزولون بمنشآت صحية في #جدة
•حالة لمقيم أفغاني قادم من #أفغانستان، وهو معزول بمنشأة صحية في جدة"	unrelated	False
1236684806659989504	1236566334231764992	"شاهد فيديو نادر.. صدام حسين الرئيس العراقي الراحل يتحدث عن فايروس #كورونا
#فيروس_كورونا_المستجدّ https://t.co/iwltjSJpiQ"	"فيديو مفبرك .. و الصوت مركب لشخص آخر يقلد صوت الرئيس الشهيد صدام حسين ..

سبق و ان نشر هذا الشخص نفسه اكثر من فيديو يقلد صوت الشهيد صدام حسين ،، و من يدقق يعرف الصوت تقليد و ليس صوت الرئيس الشهيد .. https://t.co/Y9wv8YHgJN"	disagree	False
1235419179785703425	1257216792415686656	تم تاكيد إصابة ولي عهد الإمارات محمد بن زايد بفيروس كورونا بعد عودته من اسرائيل وكان برفقته محمد بن سلمان بعد ان قضيا عدة ليالي في حفلات ماجنه بتل ابيب ولم يعلم بإصابته الا بعد عودته الى الإمارات وهناك شكوك ان محمد بن سلمان قد أصيب ايضا لانهما كانا معا عندما عادا من تل ابيب https://t.co/HBBXgj9VOL	دعواتنا والملايين حول العالم إلى الله تعالى لا تتوقف لرفع وباء كورونا، وعندما تتوحد بدعوة من لجنة الأخوة الإنسانية في 14 مايو، فإنها تجسد لحظة تضامن إنساني تتلاشى فيها الاختلافات في ظل تحدٍ لا يستثني أحدا..مهما كان جهدنا واجتهادنا فإننا في حاجة لتوفيق الله ورحمته ليزيل هذا الوباء	unrelated	False
1234196513456132098	1234545045249888259	"Unicef 
*نشرة من اليونيسيف*
فايروس الكورونا كبير الحجم حيث قطر الخلية من ٤٠٠ إلى ٥٠٠ ولهذا فإن اي قناع يمنع دخولها ولا داعي من استغلال الصيادلة للكمامات ..
الفايروس لايستقر في الهواء بل على الارض لذا لا ينتقل بواسطة الجو.
#كورونا"	"⛔️⛔️⛔️

 ⚠️إذا وصلتك ""نشرة من اليونيسيف"" تحتوي على معلومات مضللة عن #فيروس_كورونا على الواتساب، الرجاء الانتباه أن اليونيسف لم تقم بإرسال أي نشرات على الوتساب. 

للمعلومات عن كيفية حماية نفسك وأطفالك، الرجاء زيارة موقعنا: https://t.co/8zR6Rd1u6G"	disagree	False
1234196513456132098	1232621579680403456	"Unicef 
*نشرة من اليونيسيف*
فايروس الكورونا كبير الحجم حيث قطر الخلية من ٤٠٠ إلى ٥٠٠ ولهذا فإن اي قناع يمنع دخولها ولا داعي من استغلال الصيادلة للكمامات ..
الفايروس لايستقر في الهواء بل على الارض لذا لا ينتقل بواسطة الجو.
#كورونا"	"أدت أعمال العنف الشديدة في شمال غرب سوريا إلى تشرّد ما يزيد عن نصف مليون طفل منذ 1 كانون الأول/ديسمبر 2019.

اليونيسف تعمل مع الشركاء لتزويد الأطفال بملابس دافئة ومياه شرب نظيفة والدعم النفسي.

#أطفال_تحت_القصف https://t.co/yS4IMz3Jqd"	unrelated	False
1225453717270532097	1230098089953939456	"السعودية اجلت 10 طلاب من الصين في طائرة تتسع ل500 راكب ولم تجلي معها 170 طالب يمني بينما تشارك ب100 طائرة حربيه لقصف اليمن
حفظ الله سلطنة عمان لأرسالها طائرة خاصة للطلاب اليمنيين العالقين في الصين ونعم الجار الصالح يا عمان⁦❤️⁩ https://t.co/OfDSIoD5ry"	ناقش السفير فهد المنهالي  مع وكيل وزارة الخارجية الإماراتية خالد بالهول خطة اجلاء الطلاب اليمنيين الدارسين في مدينة ووهان الصينية والتي تكفلت الامارات بنقلهم واستضافتهم حتى استكمال الاجراءات الصحية اللازمة للحفاظ على سلامتهم قبل اعادتهم الى الوطن.	disagree	False
1229464008694075392	1229343249116123136	وثيقة مسربة لمكافآت بمئات آلاف الدولارات يتقاضاها عدد من مذيعي قناة الجزيرة من الديوان الأميري القطري https://t.co/ukGs170SKm	مساء الدولارات 👍   عاد توقعت تكون مكافأتي انا بالذات مليون وفوق  ان شاء الله في ٢٠٢٠ اجتهد اكثر https://t.co/z6427Khyz0	disagree	False
1229464008694075392	1229373470687055874	وثيقة مسربة لمكافآت بمئات آلاف الدولارات يتقاضاها عدد من مذيعي قناة الجزيرة من الديوان الأميري القطري https://t.co/ukGs170SKm	"بتوقيتي صباح الدولارات، لأنه ""depend” وين موجودين 😂.

قال depend قال....و كاتبينها بدل approved بكل ثقة 🤣🤣
بصراحة عم يسلوني بيوم عمل ممل لأنه عندنا عطلة Presidens’ Day 🇺🇸 https://t.co/9zIiYJr6bp"	disagree	False
1229464008694075392	1229225376393637889	وثيقة مسربة لمكافآت بمئات آلاف الدولارات يتقاضاها عدد من مذيعي قناة الجزيرة من الديوان الأميري القطري https://t.co/ukGs170SKm	هو بابا صار اسمه إسحاق؟ 🤔 ووجد ليه تحويلتها على مكتب الأردن؟ ممكن أطلب تحويلتي عبر مكتب زيمبابوي؟ وممكن تخصموا مبلغ من مكافأتي تخصصوه للرايقين اللي قعدوا يوقّعوا على الورقة؟ شعوري أنّها كانت أوّل مرّة تجيهم فرصة يوقّعوا على ورقة غير إنذارات المدرسة 😅 https://t.co/LMG0229Pva	disagree	False
1225883281700290560	1224257465669365761	"بتوجيهات من هيثم بن طارق آل سعيد سلطان عمان استدعت سلطنة عمان  سفيرها في الدوحة، اليوم  ودعت قطر إلى الكف عن نشاطاتها المزعزعة للاستقرار والأمن.
وتأتي الخطوة تعكس التضامن مع المملكة العربية السعودية التي قطعت العلاقات من قطر منتصف عام 2017 ، إضافة إلى الإمارات https://t.co/LMVgSR1OSi"	سعادة السفير نجيب البلوشي يستقبل سعادة ماتين كازاك سفير جمهورية بلغاريا في قطر وسفيرها الغير مقيم لدى السلطنه ، وذلك لتوديعه بمناسبة انتهاء فترة عمله، وتمنى له سعادته التوفيق في مهامه القادمة. https://t.co/NIZ453lzMv	unrelated	False
1222529043599446016	1222476311291142145	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"إصابة أربعة أشخاص من عائلة صينية بفيروس كورونا الجديد

جميعهم في حالة مستقرة وتم احتواؤهم وفق الإجراءات الاحترازية المعتمدة عالميا

#وزارة_الصحة_ووقاية_المجتمع_الإمارات
#فيروس_كورونا_الجديد 
#فيروس_كورونا https://t.co/ydy2esb20B"	disagree	False
1222529043599446016	1222567204304179200	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"نوجه عناية الجمهور الكريم بضرورة تحري الدقة واتباع الاجراءات الوقائية الصادرة عن وزارة الصحة والهيئات الصحية في الدولة، وعدم تداول الشائعات أو أية معلومات لم تصدر عن الجهات المعنية الرسمية
#فيروس_كورونا_الجديد 
#كورونا https://t.co/vgID8vc2YK"	disagree	False
1222529043599446016	1222418957833068546	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"الوضع الصحي العام لا يدعو للقلق 

تشخيص حالة إصابة بفيروس كورونا الجديد لأشخاص من عائلة واحدة قادمين من مدينة ووهان في جمهورية الصين الشعبية. وأن الحالة الصحية للمصابين مستقرة وتحت الملاحظة الطبية.

#وزارة_الصحة_ووقاية_المجتمع_الإمارات https://t.co/xKR6AoWreG"	disagree	False
1222529043599446016	1222407045787287553	"وباء كورونا وصل الى الامارات 75 إصابة في ابوظبي و 63 إصابة في دبي 
 تحذير للامتناع عن السفر الى الامارات حفاظًا على السلامه و عدم نقل الوباء .
اللهم أحفظ المسلمين في كل مكان..."	"حرصاً منا على اتباع الإجراءات والتدابير الصحية الوقائية، ندعوكم للاطلاع على النشرات التوعوية بفيروس كورونا الجديد في الصين

#وزارة_الصحة_ووقاية_المجتمع_الإمارات
#فيروس_كورونا
#فيروس_كورونا_الجديد https://t.co/kvCwIXnujP"	unrelated	False
1221841304512057344	1221891448209125376	شوبير يعترف ان ادارة الأهلي ضغطت على الكاف واجبرته لتغيير طاقم التحكيم الغامبي لطاقم تحكيم مغربي..!! https://t.co/pNO5HWVbuA	لذلك قررت اتخاذ جميع الاجراءات القانونيه ضد كل هؤلاء الخارجين عن القانون والاخلاق مروجي الفتنه والشائعات	disagree	False
1221841304512057344	1221891400637341697	شوبير يعترف ان ادارة الأهلي ضغطت على الكاف واجبرته لتغيير طاقم التحكيم الغامبي لطاقم تحكيم مغربي..!! https://t.co/pNO5HWVbuA	انتشرت أمس محادثة واتساب وهمية مع الصديق خالد مرتجي واليوم تغريدة غير صحيحة عن حكام مباراة الاهلي والهلال السوداني الشقيق أرجو من الجميع قبل نشر اي شئ التأكد من صدق التغريدة وعدم تداولها علي الحسابات والصفحات	disagree	False
1221841304512057344	1221562808111915010	شوبير يعترف ان ادارة الأهلي ضغطت على الكاف واجبرته لتغيير طاقم التحكيم الغامبي لطاقم تحكيم مغربي..!! https://t.co/pNO5HWVbuA	"ملعب أون | حسام عاشور: ""حمدي فتحي من أول لحظة شفناه فيها قلنا ده لاعب بشخصية النادي الأهلي كما يجب أن يكون""

#حمدي_فتحي_مع_شوبير https://t.co/TwJ9ymBGoe"	unrelated	False
