	rumor_id	evidence_id	rumor_text	evidence_text	stance	rumor_label	s1	s2
61	1261383513162633221	1261657850696404993	"انباء عن اصابة #عبدالله_بن_زايد في محاولة اغتيال 
في ابوظبي 
اللهم لا تقومه بالسلامة واجعلها نهايته 

#ماذا_يحدث_في_ابوظبي"	تحدثت اليوم مع أخي الشيخ عبدالله بن زايد كما نتحدث كل يوم، وضحكنا مليّا حول فبركات الحسابات القطرية، أدعو له دائما بالصحة والسعادة والعمر المديد، وأدعو لجيراننا بالحكمة والعقل.	disagree	False	انباء عن اصابة عبدالله بن زايد في محاولة اغتيال في ابوظبي اللهم لا تقومه بالسلامة واجعلها نهايته ماذا يحدث في ابوظبي	تحدثت اليوم مع أخي الشيخ عبدالله بن زايد كما نتحدث كل يوم وضحكنا مليا حول فبركات الحسابات القطرية أدعو له دائما بالصحة والسعادة والعمر المديد وأدعو لجيراننا بالحكمة والعقل
62	1261383513162633221	1260214247889473539	"انباء عن اصابة #عبدالله_بن_زايد في محاولة اغتيال 
في ابوظبي 
اللهم لا تقومه بالسلامة واجعلها نهايته 

#ماذا_يحدث_في_ابوظبي"	"تبقى ذكرى الشيخ زايد رحمه الله حاضرة في الوجدان وفي كل نبض. 
نترحم على زايد الخير وهو الذي يبقى حيّا معنا من خلال دولة الإتحاد والنهضة المباركة التي قادها بنجاح وتميز، ومن خلال القيم السامية الأصيلة التي زرعها، والتي ستبقى لتلهم مسيرة الأجيال المقبلة. https://t.co/chUCBBbNTZ"	unrelated	False	انباء عن اصابة عبدالله بن زايد في محاولة اغتيال في ابوظبي اللهم لا تقومه بالسلامة واجعلها نهايته ماذا يحدث في ابوظبي	تبقى ذكرى الشيخ زايد رحمه الله حاضرة في الوجدان وفي كل نبض نترحم على زايد الخير وهو الذي يبقى حيا معنا من خلال دولة الإتحاد والنهضة المباركة التي قادها بنجاح وتميز ومن خلال القيم السامية الأصيلة التي زرعها والتي ستبقى لتلهم مسيرة الأجيال المقبلة
63	1249070207232086022	1249384398283321346	"عاجل 
النيابة العامة بالكويت تقرر حبس #مبارك_البغيلي (15) يوم بتهمة الإساءة لمصر https://t.co/3Zsc4NhAqz"	"بعض الإعلام المصري الساقط روج إفتراءات كاذبة ضد النيابة العامة الكويتية والتي نفت تلك الأخبار الكاذبة من خلال إحدى الصحف الكويتية

وبعض الكويتيين للأسف مازال يروج تلك المنشورات الكاذبة وهذه جريمة يعاقب عليها القانون الكويتي

لا تكن بندقية ضد وطنك"	disagree	False	عاجل النيابة العامة بالكويت تقرر حبس مبارك البغيلي 15 يوم بتهمة الإساءة لمصر	بعض الإعلام المصري الساقط روج إفتراءات كاذبة ضد النيابة العامة الكويتية والتي نفت تلك الأخبار الكاذبة من خلال إحدى الصحف الكويتية وبعض الكويتيين للأسف مازال يروج تلك المنشورات الكاذبة وهذه جريمة يعاقب عليها القانون الكويتي لا تكن بندقية ضد وطنك
64	1249070207232086022	1248899778383134721	"عاجل 
النيابة العامة بالكويت تقرر حبس #مبارك_البغيلي (15) يوم بتهمة الإساءة لمصر https://t.co/3Zsc4NhAqz"	"عدد المصاروة المخالفين للإقامة في بلادنا 31 ألف مصري

عدد الذين تقدموا للعودة لبلدهم 6500 مصري فقط !

البقية إما لا يريدون العودة أو أن السفارة المصرية تماطل بإنهاء إجراءات مغادرتهم !

أكل بلاش وسكن بلاش 
فكيف تريدونهم أن يغادروا بلادنا ؟"	unrelated	False	عاجل النيابة العامة بالكويت تقرر حبس مبارك البغيلي 15 يوم بتهمة الإساءة لمصر	عدد المصاروة المخالفين للإقامة في بلادنا 31 ألف مصري عدد الذين تقدموا للعودة لبلدهم 6500 مصري فقط البقية إما لا يريدون العودة أو أن السفارة المصرية تماطل بإنهاء إجراءات مغادرتهم أكل بلاش وسكن بلاش فكيف تريدونهم أن يغادروا بلادنا
65	1240003054189060102	1240009863960371204	"شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة. الله يستر هالفيروس ينتشر بشكل سريع ومروع.  #اغلاق_المساجد #كورونا_vs_انفلونزا_الطيور 
 https://t.co/UO0QZBtOFF"	"#شرطة_منطقة_مكة:
إشارة إلى مقطع الفيديو المتداول لسيدة بحالة غير طبيعية في أحد الطرق بمحافظة #جدة، فقد باشرت دوريات الأمن واتضح أنها مقيمة في العقد الرابع من العمر وتعاني من اعتلالات نفسية
 .. عدم صحة ما تم تداوله بأنها مصابة بفيروس #كورونا 
. https://t.co/m8AnQ5ithE"	disagree	False	شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة الله يستر هالفيروس ينتشر بشكل سريع ومروع اغلاق المساجد كورونا انفلونزا الطيور	شرطة منطقة مكة إشارة إلى مقطع الفيديو المتداول لسيدة بحالة غير طبيعية في أحد الطرق بمحافظة جدة فقد باشرت دوريات الأمن واتضح أنها مقيمة في العقد الرابع من العمر وتعاني من اعتلالات نفسية عدم صحة ما تم تداوله بأنها مصابة بفيروس كورونا
66	1240003054189060102	1239623864545619969	"شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة. الله يستر هالفيروس ينتشر بشكل سريع ومروع.  #اغلاق_المساجد #كورونا_vs_انفلونزا_الطيور 
 https://t.co/UO0QZBtOFF"	"•4 حالات لمواطنين قادمين من #بريطانيا و #فرنسا و #سويسرا و #الأردن، وهم معزولون بمنشأة صحية في #الرياض
•4 حالات لمواطنين قادمين من سويسرا والولايات المتحدة وفرنسا، وهم معزولون بمنشآت صحية في #جدة
•حالة لمقيم أفغاني قادم من #أفغانستان، وهو معزول بمنشأة صحية في جدة"	unrelated	False	شاهد احد المصابين بفيروس كورونا يسقط على الا رض في شارع صاري بمدينة جدة الله يستر هالفيروس ينتشر بشكل سريع ومروع اغلاق المساجد كورونا انفلونزا الطيور	4 حالات لمواطنين قادمين من بريطانيا و فرنسا و سويسرا و الأردن وهم معزولون بمنشأة صحية في الرياض 4 حالات لمواطنين قادمين من سويسرا والولايات المتحدة وفرنسا وهم معزولون بمنشآت صحية في جدة حالة لمقيم أفغاني قادم من أفغانستان وهو معزول بمنشأة صحية في جدة
67	1575580467029426178	1575235348095184897	"الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم 

https://t.co/BQ8qG5Wc3R"	"وعدنا المتقاعدين وأوفينا بالوعد.. برنامج التأمين الصحي انطلق وسيستمر، ورفع المعاشات نفذته الحكومة، وقد أودع صندوق الضمان الاجتماعي مرتبات شهر سبتمبر مع الزيادة التي تعهدت بها.. ومستمرون في خدمة شعبنا الكريم.
#ليبيا #عودة_الحياة #لن_نخذلكم #الدبيبة https://t.co/tZqtBhwA9v"	agree	True	الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم	وعدنا المتقاعدين وأوفينا بالوعد برنامج التأمين الصحي انطلق وسيستمر ورفع المعاشات نفذته الحكومة وقد أودع صندوق الضمان الاجتماعي مرتبات شهر سبتمبر مع الزيادة التي تعهدت بها ومستمرون في خدمة شعبنا الكريم ليبيا عودة الحياة لن نخذلكم الدبيبة
68	1578406874096992256	1578055350481190914	"وزير الدّاخلية اللبناني: ""إحباط عمليّة تهريب 1.8 مليون حبة كبتاجون إلى تونس عبر ميناء بيروت""🤔😇 https://t.co/N58cfn8em1"	"عملية نوعية جديدة قامت بها الأجهزة الأمنية اللبنانية،
فقد تمكنت شعبة مكافحة المخدرات في الجمارك اللبنانية من ضبط حوالي مليون وثمانمائة ألف حبة كبتاغون مخبأة داخل عدة صناعية، معدّة للتصدير الى تونس عبر مرفأ بيروت
تم توقيف اثنين من المتورطين حتى الآن   
#تجار_الموت #لكم_بالمرصاد https://t.co/1gayjg4z45"	agree	True	وزير الداخلية اللبناني إحباط عملية تهريب 1 8 مليون حبة كبتاجون إلى تونس عبر ميناء بيروت	عملية نوعية جديدة قامت بها الأجهزة الأمنية اللبنانية فقد تمكنت شعبة مكافحة المخدرات في الجمارك اللبنانية من ضبط حوالي مليون وثمانمائة ألف حبة كبتاغون مخبأة داخل عدة صناعية معدة للتصدير الى تونس عبر مرفأ بيروت تم توقيف اثنين من المتورطين حتى الآن تجار الموت لكم بالمرصاد
69	1579887458258661376	1579872311079243776	أكد وزير الصحة الدكتور فراس الهواري أنّ الأردن قدّم أنموذجاً مدروساً في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها، عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص. https://t.co/XHvSB3ip58	"الهواري: الأردن قدّم نموذجاً مدروساً في إدارة الأزمات الصحية والاستجابة لتحدياتها

🌐 التفاصيل: https://t.co/wfqc3Eeu89
#الأردن #وزارة_الصحة #صحتك_بتهمنا https://t.co/uY61lOOpTw"	agree	True	أكد وزير الصحة الدكتور فراس الهواري أن الأردن قدم أنموذجا مدروسا في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص	الهواري الأردن قدم نموذجا مدروسا في إدارة الأزمات الصحية والاستجابة لتحدياتها التفاصيل الأردن وزارة الصحة صحتك بتهمنا
70	1579836594999083008	1579823980735008772	#السعودية تتحمل تكاليف #الخدمات_الإلكترونية لتأشيرة #هيَا الخاصة بكأس العالم في #قطر	#مجلس_الوزراء: الموافقة على أن تتحمل الدولة تكاليف الخدمات الإلكترونية -الخاصة بمنصة خدمات التأشيرات الإلكترونية في وزارة الخارجية- التي تحصل نظير إصدار تأشيرة دخول للمملكة لحاملي بطاقة المشجع (هيّا) الخاصة بفعالية كأس العالم قطر 2022م. https://t.co/C7t6dBTzwm	agree	True	السعودية تتحمل تكاليف الخدمات الإلكترونية لتأشيرة هيا الخاصة بكأس العالم في قطر	مجلس الوزراء الموافقة على أن تتحمل الدولة تكاليف الخدمات الإلكترونية الخاصة بمنصة خدمات التأشيرات الإلكترونية في وزارة الخارجية التي تحصل نظير إصدار تأشيرة دخول للمملكة لحاملي بطاقة المشجع هيا الخاصة بفعالية كأس العالم قطر 2022م
71	1579648213472055297	1579459366113005568	"وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية
تفاصيل وصور: https://t.co/TVfANoavrb
 
استقبل الدكتور خالد عبد الغفار، وزير الصحة والسكان، مريم الكعبي، سفيرة دولة الإمارات لدى مصر، لبحث سبل تعزيز التعاون المشترك في القطاع الصحي.ورحب الوزير ف..."	استقبل الدكتور خالد عبدالغفار، وزير الصحة والسكان، أمس الأحد ، السيدة مريم الكعبي، سفيرة دولة الإمارات لدى مصر ، وذلك لبحث سبل تعزيز التعاون المشترك في القطاع الصحي. https://t.co/C1DXhUYCwf	agree	True	وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية تفاصيل وصور استقبل الدكتور خالد عبد الغفار وزير الصحة والسكان مريم الكعبي سفيرة دولة الإمارات لدى مصر لبحث سبل تعزيز التعاون المشترك في القطاع الصحي ورحب الوزير ف	استقبل الدكتور خالد عبدالغفار وزير الصحة والسكان أمس الأحد السيدة مريم الكعبي سفيرة دولة الإمارات لدى مصر وذلك لبحث سبل تعزيز التعاون المشترك في القطاع الصحي
72	1580249043707777024	1580526048286240770	"مصر تعفي المقيمين بالخارج من #الضرائب و #الجمارك على السيارات المستوردة
مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب
مقابل وديعه طبعاً 😂😂 https://t.co/szIhhvAKXb"	"إعفاء من كافة الجمارك والضرائب والرسوم لسيارة شخصية للمصريين بالخارج، مقابل وديعة بالعملة الصعبة بنفس قيمة الجمارك والرسوم المقررة، فقد وافق مجلس الوزراء على مشروع قانون يسعد كل المصريين بالخارج.
التفاصيل في الفيديو 👇

https://t.co/79FAq9qEx9

#وزارة_الهجرة 
#المصريين_بالخارج"	agree	True	مصر تعفي المقيمين بالخارج من الضرائب و الجمارك على السيارات المستوردة مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب مقابل وديعه طبعا	إعفاء من كافة الجمارك والضرائب والرسوم لسيارة شخصية للمصريين بالخارج مقابل وديعة بالعملة الصعبة بنفس قيمة الجمارك والرسوم المقررة فقد وافق مجلس الوزراء على مشروع قانون يسعد كل المصريين بالخارج التفاصيل في الفيديو وزارة الهجرة المصريين بالخارج
73	1581155219144347649	1580643034365972480	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة “إعلان الجزائر” – النهار أونلاين – الجزائر Algerie 48 https://t.co/X5ksnPZajJ	#بيان | وزارة الخارجية والتعاون الدولي ترحب بتوقيع الفصائل #الفلسطينية🇵🇸 على #إعلان_الجزائر. https://t.co/RJRRB25hWc	agree	True	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة إعلان الجزائر النهار أونلاين الجزائر 48	بيان وزارة الخارجية والتعاون الدولي ترحب بتوقيع الفصائل الفلسطينية على إعلان الجزائر
74	1575580467029426178	1575915917380554754	"الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم 

https://t.co/BQ8qG5Wc3R"	"يونيو 2022 تم إقرار العمل بجدول المرتبات الموحد لتحقيق المساواة بين العاملين في القطاع العام، وتحسين الوضع المعيشي للمواطن.

#ليبيا #عودة_الحياة #لن_نخذلكم #الدبيبة https://t.co/g3E5UsMza0"	unrelated	True	الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم	يونيو 2022 تم إقرار العمل بجدول المرتبات الموحد لتحقيق المساواة بين العاملين في القطاع العام وتحسين الوضع المعيشي للمواطن ليبيا عودة الحياة لن نخذلكم الدبيبة
75	1575580467029426178	1573054761221656576	"الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم 

https://t.co/BQ8qG5Wc3R"	"رغم أن ملاحظات تقرير ديوان المحاسبة قد يشوبها التسييس إلا أننا حريصون على إقناع الناس بالحقائق.
#ليبيا #عودة_الحياة #لن_نخذلكم #الدبيبة https://t.co/0qdIbkALKC"	unrelated	True	الدبيبة يعلن انطلاق برنامج التأمين الصحي للمتقاعدين ورفع معاشاتهم	رغم أن ملاحظات تقرير ديوان المحاسبة قد يشوبها التسييس إلا أننا حريصون على إقناع الناس بالحقائق ليبيا عودة الحياة لن نخذلكم الدبيبة
76	1578406874096992256	1576876720707497984	"وزير الدّاخلية اللبناني: ""إحباط عمليّة تهريب 1.8 مليون حبة كبتاجون إلى تونس عبر ميناء بيروت""🤔😇 https://t.co/N58cfn8em1"	"المقدم ربيع فقيه، رئيس فرع الأمن العسكري في شعبة المعلومات 
رحل في ربيع العمر 
واجه عصابات المخدرات والارهاب والإجرام، وكان أميناً على أمن وطنه 
التعازي الحارة لشعبة المعلومات ولقوى الأمن الداخلي ولأهل الفقيد وللبنان  @LebISF"	unrelated	True	وزير الداخلية اللبناني إحباط عملية تهريب 1 8 مليون حبة كبتاجون إلى تونس عبر ميناء بيروت	المقدم ربيع فقيه رئيس فرع الأمن العسكري في شعبة المعلومات رحل في ربيع العمر واجه عصابات المخدرات والارهاب والإجرام وكان أمينا على أمن وطنه التعازي الحارة لشعبة المعلومات ولقوى الأمن الداخلي ولأهل الفقيد وللبنان
77	1579887458258661376	1579500047980695554	أكد وزير الصحة الدكتور فراس الهواري أنّ الأردن قدّم أنموذجاً مدروساً في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها، عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص. https://t.co/XHvSB3ip58	"الهواري ونظيره السعودي يبحثان التعاون الصحي المشترك

🌐 التفاصيل: https://t.co/nlL6UHeGod
#الأردن #وزارة_الصحة #صحتك_بتهمنا https://t.co/VCTVkF4vsf"	unrelated	True	أكد وزير الصحة الدكتور فراس الهواري أن الأردن قدم أنموذجا مدروسا في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص	الهواري ونظيره السعودي يبحثان التعاون الصحي المشترك التفاصيل الأردن وزارة الصحة صحتك بتهمنا
78	1579887458258661376	1579419431545237505	أكد وزير الصحة الدكتور فراس الهواري أنّ الأردن قدّم أنموذجاً مدروساً في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها، عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص. https://t.co/XHvSB3ip58	"الهواري يشارك في اجتماعات المكتب الإقليمي لمنظمة الصحة العالمية في القاهرة
🌐 التفاصيل: https://t.co/woYmuI8c1F
#الأردن #وزارة_الصحة #صحتك_بتهمنا https://t.co/U96g0npn6m"	unrelated	True	أكد وزير الصحة الدكتور فراس الهواري أن الأردن قدم أنموذجا مدروسا في إدارة الأزمات الصحية والاستجابة للتحديات التي تفرضها عبر تطبيقه استراتيجية صحية وطنية تشاركية من قبل جميع الجهات ذات الاختصاص	الهواري يشارك في اجتماعات المكتب الإقليمي لمنظمة الصحة العالمية في القاهرة التفاصيل الأردن وزارة الصحة صحتك بتهمنا
79	1579836594999083008	1579822786154938368	#السعودية تتحمل تكاليف #الخدمات_الإلكترونية لتأشيرة #هيَا الخاصة بكأس العالم في #قطر	#مجلس_الوزراء يفوض صاحب السمو وزير الخارجية - أو من ينيبه - بالتباحث مع الجانب الياباني في شأن مشروع مذكرة تفاهم في شأن تأسيس حوار استراتيجي بين وزارة الخارجية في المملكة العربية السعودية ووزارة الخارجية في اليابان https://t.co/ZkUWz5Uptr	unrelated	True	السعودية تتحمل تكاليف الخدمات الإلكترونية لتأشيرة هيا الخاصة بكأس العالم في قطر	مجلس الوزراء يفوض صاحب السمو وزير الخارجية أو من ينيبه بالتباحث مع الجانب الياباني في شأن مشروع مذكرة تفاهم في شأن تأسيس حوار استراتيجي بين وزارة الخارجية في المملكة العربية السعودية ووزارة الخارجية في اليابان
80	1579836594999083008	1579802155497984001	#السعودية تتحمل تكاليف #الخدمات_الإلكترونية لتأشيرة #هيَا الخاصة بكأس العالم في #قطر	#الخارجية_اليوم | وكيل الوزارة للشؤون الدولية المتعددة الدكتور #عبدالرحمن_الرسي يستقبل سفير جمهورية #ألمانيا الاتحادية لدى المملكة السيد ديتر لامليه، ويستعرضان العلاقات الثنائية بين البلدين، وسبل تعزيزها بما يخدم المصالح المشتركة https://t.co/hHsdip2I3p	unrelated	True	السعودية تتحمل تكاليف الخدمات الإلكترونية لتأشيرة هيا الخاصة بكأس العالم في قطر	الخارجية اليوم وكيل الوزارة للشؤون الدولية المتعددة الدكتور عبدالرحمن الرسي يستقبل سفير جمهورية ألمانيا الاتحادية لدى المملكة السيد ديتر لامليه ويستعرضان العلاقات الثنائية بين البلدين وسبل تعزيزها بما يخدم المصالح المشتركة
81	1579648213472055297	1579196565515685888	"وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية
تفاصيل وصور: https://t.co/TVfANoavrb
 
استقبل الدكتور خالد عبد الغفار، وزير الصحة والسكان، مريم الكعبي، سفيرة دولة الإمارات لدى مصر، لبحث سبل تعزيز التعاون المشترك في القطاع الصحي.ورحب الوزير ف..."	استقبل الدكتور خالد عبدالغفار، وزير الصحة والسكان، الدكتور تيدروس أدهانوم غيبريسوس المدير العام لمنظمة الصحة العالمية مساء اليوم الأحد بمطار القاهرة الدولي الذي وصل مصر، في زيارة تستغرق عدة أيام لحضور فعاليات انعقاد اللجنة الإقليمية الـ 69 لإقليم شرق المتوسط لمنظمة الصحة العالمية https://t.co/Yir348xnzk	unrelated	True	وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية تفاصيل وصور استقبل الدكتور خالد عبد الغفار وزير الصحة والسكان مريم الكعبي سفيرة دولة الإمارات لدى مصر لبحث سبل تعزيز التعاون المشترك في القطاع الصحي ورحب الوزير ف	استقبل الدكتور خالد عبدالغفار وزير الصحة والسكان الدكتور تيدروس أدهانوم غيبريسوس المدير العام لمنظمة الصحة العالمية مساء اليوم الأحد بمطار القاهرة الدولي الذي وصل مصر في زيارة تستغرق عدة أيام لحضور فعاليات انعقاد اللجنة الإقليمية ال 69 لإقليم شرق المتوسط لمنظمة الصحة العالمية
82	1579648213472055297	1579352212534603776	"وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية
تفاصيل وصور: https://t.co/TVfANoavrb
 
استقبل الدكتور خالد عبد الغفار، وزير الصحة والسكان، مريم الكعبي، سفيرة دولة الإمارات لدى مصر، لبحث سبل تعزيز التعاون المشترك في القطاع الصحي.ورحب الوزير ف..."	ترأس الدكتور خالد عبدالغفار وزير الصحة والسكان، مساء أمس الأحد، الاجتماع الأول للجنة الاستشارية العليا لتنظيم الأسرة، لمناقشة ووضع أطر وضوابط العمل، ضمن استراتيجية تنفيذ المشروع القومي لصحة الأسرة المصرية، وذلك بديوان عام الوزارة. https://t.co/5yr9TVF2MY	unrelated	True	وزير الصحة يبحث مع سفيرة الإمارات تعزيز التعاون في تصنيع الأدوية والمعدات الطبية تفاصيل وصور استقبل الدكتور خالد عبد الغفار وزير الصحة والسكان مريم الكعبي سفيرة دولة الإمارات لدى مصر لبحث سبل تعزيز التعاون المشترك في القطاع الصحي ورحب الوزير ف	ترأس الدكتور خالد عبدالغفار وزير الصحة والسكان مساء أمس الأحد الاجتماع الأول للجنة الاستشارية العليا لتنظيم الأسرة لمناقشة ووضع أطر وضوابط العمل ضمن استراتيجية تنفيذ المشروع القومي لصحة الأسرة المصرية وذلك بديوان عام الوزارة
83	1580249043707777024	1579763280322891778	"مصر تعفي المقيمين بالخارج من #الضرائب و #الجمارك على السيارات المستوردة
مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب
مقابل وديعه طبعاً 😂😂 https://t.co/szIhhvAKXb"	"تنفيذا لتوصيات مؤتمر الكيانات المصرية بالخارج..
وزيرة الهجرة تلتقي مستثمرين مصريين بالخارج لبحث آليات إنشاء وتأسيس شركة استثمارية للمصريين بالخارج

التفاصيل:
https://t.co/317HsLy3Xp

#وزارة_الهجرة #المصريين_بالخارج #EGYME https://t.co/k6DYQHouB5"	unrelated	True	مصر تعفي المقيمين بالخارج من الضرائب و الجمارك على السيارات المستوردة مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب مقابل وديعه طبعا	تنفيذا لتوصيات مؤتمر الكيانات المصرية بالخارج وزيرة الهجرة تلتقي مستثمرين مصريين بالخارج لبحث آليات إنشاء وتأسيس شركة استثمارية للمصريين بالخارج التفاصيل وزارة الهجرة المصريين بالخارج
84	1580249043707777024	1579472476824039426	"مصر تعفي المقيمين بالخارج من #الضرائب و #الجمارك على السيارات المستوردة
مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب
مقابل وديعه طبعاً 😂😂 https://t.co/szIhhvAKXb"	"وزيرة الهجرة تعلن حل شكوى البحارة المصريين الثلاثة في قبرص 
…
السفيرة سها جندي تشكر السفارة المصرية بقبرص للتعاون في حل شكوى البحارة المصريين 
التفاصيل 👇

https://t.co/iO1GaYDDMq

#وزارة_الهجرة
#المصريين_بالخارج
#EGYME https://t.co/lUPuD5zWCE"	unrelated	True	مصر تعفي المقيمين بالخارج من الضرائب و الجمارك على السيارات المستوردة مجلس الوزراء وافق على مشروع قانون بشأن منح بعض التيسيرات للمصريين المقيمين فى الخارج منها إعفاء السيارات المستوردة من الرسوم الجمركية والضرائب مقابل وديعه طبعا	وزيرة الهجرة تعلن حل شكوى البحارة المصريين الثلاثة في قبرص السفيرة سها جندي تشكر السفارة المصرية بقبرص للتعاون في حل شكوى البحارة المصريين التفاصيل وزارة الهجرة المصريين بالخارج
85	1581155219144347649	1580190964425306116	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة “إعلان الجزائر” – النهار أونلاين – الجزائر Algerie 48 https://t.co/X5ksnPZajJ	#طرابلس | استقبلت وزيرة الخارجية والتعاون الدولي السيدة نجلاء المنقوش @NajlaElmangoush القائم بأعمال رئيس بعثة الأمم المتحدة للدعم في #ليبيا السيد #رايزدون_زنينغا . https://t.co/Kl8oygxjdc	unrelated	True	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة إعلان الجزائر النهار أونلاين الجزائر 48	طرابلس استقبلت وزيرة الخارجية والتعاون الدولي السيدة نجلاء المنقوش القائم بأعمال رئيس بعثة الأمم المتحدة للدعم في ليبيا السيد رايزدون زنينغا
86	1581155219144347649	1580181108930461696	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة “إعلان الجزائر” – النهار أونلاين – الجزائر Algerie 48 https://t.co/X5ksnPZajJ	#طرابلس التقت وزيرة الخارجية والتعاون الدولي السيدة نجلاء المنقوش @NajlaElmangoush سفيرة #كندا 🇨🇦 لدى ليبيا السيدة #إيزابيل_سافارد والوفد المرافق لها ؛ لمناقشة أخر المستجدات على الساحة السياسية في #ليبيا🇱🇾 . https://t.co/jsDF8NKXce	unrelated	True	ليبيا ترحب بتوقيع الفصائل الفلسطينية لوثيقة إعلان الجزائر النهار أونلاين الجزائر 48	طرابلس التقت وزيرة الخارجية والتعاون الدولي السيدة نجلاء المنقوش سفيرة كندا لدى ليبيا السيدة إيزابيل سافارد والوفد المرافق لها لمناقشة أخر المستجدات على الساحة السياسية في ليبيا
87	1589998530697236483	1590036188727218176	لا حول ولا قوة الا بالله  محمد السكران مريض بورم ولا أنا فاهمة غلط 😢 الله يشفيه ويعافيه ويشفي كل مرضى المسلمين ، انتشار الاورام صاير يخرع الله يكفينا شرها	شكرا لكل من سأل ، غمرتني محبتكم العظيمة.. وابشركم اني بخير من فضل الله، ربما فهمت القصيدة بشكل آخر  كان عارضًا بسيطاً ولله الحمد اسبغتم علي محبة ولطف كبير ، شاكر بحجم السماء ، لا أراكم الله مكروها ولا من تحبون 🙏❤️	disagree	False	لا حول ولا قوة الا بالله محمد السكران مريض بورم ولا أنا فاهمة غلط الله يشفيه ويعافيه ويشفي كل مرضى المسلمين انتشار الاورام صاير يخرع الله يكفينا شرها	شكرا لكل من سأل غمرتني محبتكم العظيمة وابشركم اني بخير من فضل الله ربما فهمت القصيدة بشكل آخر كان عارضا بسيطا ولله الحمد اسبغتم علي محبة ولطف كبير شاكر بحجم السماء لا أراكم الله مكروها ولا من تحبون
88	1583544776246591488	1584093104675913729	عون سيوقّع مرسوم قبول استقالة الحكومة قبل نهاية العهد! https://t.co/OEIYGgMVBf	مكتب الاعلام في رئاسة الجمهورية: لا صحة اطلاقاً لما ينشر عن عزم رئيس الجمهورية اصدار مرسوم قبول استقالة الحكومة، وهذه المعلومات تندرج في اطار التشويش المتعمد والاساءة الممنهجة لموقع الرئاسة وشخص الرئيس	disagree	False	عون سيوقع مرسوم قبول استقالة الحكومة قبل نهاية العهد	مكتب الاعلام في رئاسة الجمهورية لا صحة اطلاقا لما ينشر عن عزم رئيس الجمهورية اصدار مرسوم قبول استقالة الحكومة وهذه المعلومات تندرج في اطار التشويش المتعمد والاساءة الممنهجة لموقع الرئاسة وشخص الرئيس
